"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"崩坏3第一可爱希儿","保密","江西","478778306","5","","10000","28903","10","某一日，祂从天坠落。人们抬头仰望，于是看见了星空。,星月送来神的女儿，她愿成为人的伴侣。,长风化作她的轺车，四海落成她的园圃。鸟雀衔来善的种子，百花编织爱的颂歌。,她便是这样降生于世，行于大地，与人类一同长大，与世界一起发芽。,而今，终焉之时将至。,而今，归去之时已至。,就此告别吧，美丽的世界。,此后，将有群星闪耀，因为我如今来过。,此后，将有百花绽放，因为我从未离去。,请将我的箭、我的花、与我的爱，织成新生的种子，带向那枯萎的大地。,然后，便让它开出永恒而无瑕的…·人性之华吧。,【我名为爱莉希雅……】,【最初的律者，人之律者。】"
"日间离","保密","江苏","486984099","5","","10000","16273","","自从第一次见到爱莉希雅，我便深深地被她吸引了，我一直以为她在瞒着我们许多事。然而，她从未欺骗，她是律者，也是人。她没有毁灭人，而是真爱着人，她隐瞒了自己是律者，却也坦白了自己是律者，她从荆棘中加冕，从人间坠落。爱莉希雅，如名字一般，想让人间成为乐土，可她律者的身份却不被人接受，接受的她的也只是，也只有乐土英桀，她却不在意，依旧爱着，微笑着，真诚地，友好地对待没一个人，印证了自己的刻印，无暇真我……我永远喜欢爱莉希雅"
"宴宁ccccc","女","未知","14897804","6","花园花玲头像框","10000","62121","","宝贝真的好美好美好美好美[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭]"
"全自动花琼鹤","保密","吉林","100450353","5","","10000","4693","","“星月落下，编织温柔的童话。,大地丰饶，养育初生的新芽。,无瑕的少女自人群间穿行，将人之美尽收眼底。,真我的英桀在末世中起舞，将善与爱贯彻始终。,人类的律者化作新生的种子，在细枝上绽放人性的飞花。,那花名为爱莉希雅……人之律者，爱莉希雅。”,,全新S级角色爱莉希雅「真我·人之律者」即将于6.0版本与舰长相会，今天就请舰长跟随本视频，对这位新角色进行初步的探索吧！,,配音演员：,爱莉希雅——宴宁"
"双叶Sye_","保密","河北","393598665","5","","10000","126","","之前总听人说：,崩三有一流的音乐美术，二流的编剧文案,我是一直不同意的，不过网友对崩三的偏见早已根深蒂固，我清楚他们只不过是习惯于在崩三没有做到极致的地方挑三拣四,现在有了薪炎永燃有了阿波卡利斯如是说有了永世乐土，如果还有人说崩三的编剧和文案是二流的我选择直接对线,我也希望各位舰长可以在玩‘刀’梗的同时，给予编剧足够的尊重，希望大家在对外时能像维护美术和音乐一般，维护崩三高质量的剧情"
"猫虫月轮の月轮菌","男","河南","311698319","5","","10000","173","","理律，一二三世,空律，西伯利亚,雷律，长空市,风律，人造,冰律，岩律融合,死律，未出场,炎律，薪炎,识律，小孩子,岩律，冰律融合,千律，被薪炎橄榄,约束，被bug卡掉,侵蚀，乐土搞事,始源，未出场,终焉，略,所以，真正的崩坏方律者，够凯文自己刷么[辣眼睛]"
"浪漫化的寻求者","男","山东","111459370","5","","10000","904","","突然，一切都说得通了：,为什么凯文拿走布洛妮娅的律者核心之后为什么没有杀了她；,为什么符华变成律者之后没有直接开劫灭第零额定功率；,为什么凯文知道琪亚娜是律者却不是直接动手。,一位战士，或者说一位直面崩坏的见证者，明明领略了崩坏的残酷，却在这个世代没有直接消灭律者，这是不对劲的。那么这个问题一定有个答案，答案是：「爱莉希雅 」，是爱莉希雅在那晚的宴会上教会了英桀们，或者说人类，「律者」也拥有人性。爱莉希雅斩断的不止是阿波尼亚所看见的「命运线」，同时也斩断了那个时代人们的猜疑链。爱莉希雅，既是「人」也是「律者」，既是「已逝的英桀」又是「新生的种子」。她一定相信，相信活到下个世代的留存者们愿意用爱，愿意用希望来感化律者，而这颗种子在先行的凯文心中种下，他作出了和以前不一样的决定，现世代凯文真的冷酷无情吗？我认为答案不是的。这个现在不会做梦的大男孩，想必心中一直有朵水晶之花在绽放，就如那无暇之人——爱莉希雅"
"WL_Ikarus","保密","山西","309051497","6","","10000","16","","本大爷！从过年到现在！一颗水晶都没乱用过！目前为止，7w3水，我所等待的！我所坚守的！最优雅最可爱最美丽最心动的爱莉的律者形态，终于被我d到了！终于！要开花结果了！"
"Kiraboshi绮罗星","保密","未知","372784089","6","","10000","721","","你看看片头这段，这才是【神的女儿】啊！,[崩坏3_七][崩坏3_十][崩坏3_米][崩坏3_长][崩坏3_刀],爱莉希雅漫游大地陪伴人类文明成长，英杰也继续在下一个时代陪伴新一代的人类文明成长[崩坏3_你好]"
"果蝇轰","男","未知","8469526","6","","10000","2574","11","鸟与飞花，真我无暇。,爱莉，真的太美了。"
"小蓝莓卷","保密","广东","379261170","5","","10000","226","","连格蕾修你都下得去手，甚至还让我们亲手打，看剧情看到那里整个人都不好了，答应我，下次不要整这种活了，不然我的一些具体忘了的东西以及美好的品德都会消失的[保卫萝卜_哭哭],不过玩笑归玩笑，抛开个人情感不谈，这段故事写的是真的好啊[支持]谢谢你们为我们带来这么好的故事，也期待你们创作出更多更好的故事[保卫萝卜_笔芯]"
"账号已注销","保密","山西","1441625129","0","","5000","48","","爱莉希雅在测试服叫始源之律者，对应终焉之律者，一个为崩坏之始，一个为崩坏之终，然后测试服爱莉设定里有免疫崩坏能攻击，而会使用崩坏能攻击的只有律者，所以爱莉这个设定是专门针对律者的，所以爱莉其实是个“反律者”，而既然对应终焉，那爱莉能力也就和终焉相反，终焉是使用12个律者的能力，爱莉就是免疫和破除12个律的能力。(崩坏诞生是因为人类诞生，而爱莉为崩坏之始其实就是爱莉使人类诞生，所以叫人之律者)"
"森海cihh","男","新疆","312719049","6","","10000","24","","不知道是不是心理作用，我觉得包包对侵蚀之律者和爱莉的声线有所区别，面对侵蚀之律者时，尽管和爱莉很像，但是很尖锐很傲慢，在芽衣终于跨过大门见到真爱莉时，爱莉开口说自我介绍不用了吧？真的非常温柔"
"Goddess丶Dorothy","男","天津","32907338","6","","10000","7","10","之前希望更多的人来关注崩3的剧情，但是现在发现云剧情的人多了不知道是好事还是坏事，最近总看见逆天发言[藏狐]"
"野生弈青找朋友","男","上海","22230227","6","","10000","8","","萌新想为了爱莉入坑崩三，请问现在入坑来得及抽律者爱莉吗？[保卫萝卜_哇]"
"卖盒饭的小哥","保密","四川","23477278","6","","10000","300","","凯文：雷电芽衣，你从乐土得到了你想要的真相吗？,芽衣：无论付出多少代价，人类一定会战胜崩坏"
"蛋壳舰长","男","吉林","44156002","6","崩坏3·天穹流星","10000","196","","很多人都对扮演律者那段不理解，我只想说。。。,玩家扮演律者那段是有其必要性的，玩家的想法和律者的想法是十分相似的，我们都是想要英杰们走向一个我们认为的美好的结局，而从来没有问过英杰他们是否同意，这和侵蚀律者的想法是一致的。,在亲手杀死英杰的时候，我们感受到的痛苦，是我们潜意识中对自己想法与现实的不一致导致的,“他们为什么不能像我想的那样做，那样不是更美好吗”,这是一种自私，不顾他人想法的自私,人之所以是人，正是因为我们有着自己的思想，我们不会按照别人的想法活着，每个人都是独立的个体，所以我们此刻才是在英杰的对立面,我们是玩家，我们有着角色不具备的强大力量，但我们依旧无法控制他们，无法让他们像我们想象的那样行动，他们有着自己的意志，自己的思想,之后就是律者的想法与我们的决裂，我们能理解英杰所做的意义，但是律者不能，非人之物无法成为人，即使我们的想法有类似的地方，但终究是不同的，崩三用这一段演出诠释了这一切，这就是这段演出的意义所在"
"不抽到须佐不改名","女","江西","20737219","5","崩坏：星穹铁道","10000","24","","[藏狐]骂塞刀片就算了，怎么还有人骂编剧是甲级战犯的，用这个词来形容会不会不太好啊，，，"
