"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"Gouku77","保密","无IP","87455166","6","干物妹！小埋","10000","6579","","大家都在喷，但是很少有人说具体原因:[崩坏3_思考],,活动太肝，学生党、社畜的时间有限，根本肝不动，有活动拿不到想要的东西。[崩坏3_生气],,版本更新太快，圣痕更新太快，之前的圣痕都没抽齐，你一出个强化版的，你说我是抽不抽，抽了，你又出一套，不抽，你就强不了。[崩坏3_吃惊],,角色更新太频繁，一代版本一代神，直接削弱老玩家，直接劝退多年在舰的舰长。[崩坏3_看书],,角色一多，有用的屈指可数，垃圾女武神占地方，我就喜欢无脑操作，别和我提搭配，我一套都从不齐，你让我凑三套？[崩坏3_生气]卡池有毒，最近的服装大部分都要氪，没有几个是要肝的。[崩坏3_疑惑],,玩法虽然一直再更新，但是很难让人眼前一亮，都是老玩法变形。而且这些玩法太肝，让人玩不下去，你哪怕把活动圣痕往前面放一放，后面放些材料，圣痕打造材料也行啊。[崩坏3_叹气],,武器升级材料稀缺，结晶和超限都缺，尤其缺武器，贫民玩家升满，这个女武神基本就已经被削弱了有一年之久了。没啥用。[崩坏3_叹气],,简单来说，玩游戏就是图个开心，图个爽快。你这么肝和氪，还削弱人老玩家，死忠粉自然会减少，死宅有爱，但是不傻，也会失望，也会离开。（舰团低人气警告）[崩坏3_叹气],,各位前舰长还有什么补充的吗？[崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气][崩坏3_叹气]"
"露露座下第一斯汪","男","无IP","252673674","6","","10000","5351","2","崩坏3有吸引你嘛？,我：有,哪些地方？,我：目前还有主线，后崩,版本活动了解的多嘛？,我：了解，但参与少,活动整体感知是什么？,我：臭长无新意，卡奖励,每周游玩频率？,我：完成每日日常,新角色怎么样？,我：喜欢又不喜欢,为什么？,我：……不知道，心情复杂,氪过嘛？,我：3年多月卡,还氪嘛？,我：去年周年庆后就断了,还愿意玩嘛？,我：愿意,愿意推荐给别人玩嘛？,我：暂时没啥仇人,对未来有什么期待？,我：大电影，希望崩3能越走越远。,为什么要在这评论？,我：因为我以前只点赞，最近骂的人比以前少了，很多人都懒得骂了，越来越多的人离去，先辈未完成的愿望，我辈义不容辞，以后我要慢慢加入这个评论区大家庭（doge）。[热词系列_好耶]"
"才不是绅士的阿明","男","无IP","1611735","6","","10000","5051","","看到热评不是水晶兑换码我就知道大事不好了[妙啊]"
"风拂花丶","男","无IP","31354169","6","一周年纪念装扮","10000","3711","","想了很久我终于决定说点什么,我是一名18年高考结束后开始玩崩坏三的玩家，九月，我入伍了。在新疆。,我非常喜欢崩坏三，当时单位发文件抵制二次元文化，我把番都停了，顶着被骂的风险，一直在悄悄玩这个游戏。实际上如果班长不是太严也可以睁一只眼闭一只眼。然而充值确实绝对绝对明令禁止的，我在这两年的日子里，瞒着所有人充值了3000+，这个数字足以让我受到一个处分，为了隐瞒我是让群友帮我充的。,20年五月，我连续拿到两个周边奖励，而后，我去到了中印边境。稍微关注过一点的人都明白当时那里有多危险，祁团长的事情我绝对是比大多数人都先知道的。本该九月退伍的我，被推迟到了12月。这半年时光是没有信号，与世隔绝的时光。,而后我又回到了崩坏三，一开始就不适应深渊与战场的环境，我不在意，毕竟我没有雷律和烧鹅，氪毕业的理律顶半边天。之后是春节活动，我彻底被恶心到了。在部队时每周只有周三晚上与周末才能发手机，特殊情况更少，但我仍然能拿到所有除结晶与金币外所有的奖励，这次春节活动我是入游以来唯一一次全勤，无限的挤牙膏，大家懂得都懂，我不多废话了。,这些我忍了，然后我知道了在我与世隔绝的这段时光中换ch了。,我想到了毒奶粉，一个我五年级就开始热爱的游戏，在我上初中时拿奖励到手软，15年往后高中三年，策划史派克，被骂了三年以蚊子腿著称，让我这种零氪玩家被踩在脚底，打团没人要，搬砖没有肝。直到我18年欧起来了战力刷深渊2w8，但也只是安图恩不收钱，卢克被人看不起。入伍是一个契机，我离开了阿拉德不远再回去。,我热爱的游戏不多，我就算高考前一周周末也要找借口去网吧刷图，在部队被骂也要深渊战场。,可我最爱的两个游戏走上了同一条路。我离开了阿拉德，会不会有一天，我也要离开休伯利安，不愿再回去呢？"
"御坂逗萝","保密","无IP","181731773","6","","10000","3121","","有考虑把充值入口放到原神里去吗，能少打开一个游戏[歪嘴]"
"不科学的过客","男","无IP","6886276","6","","10000","2709","","14年玩崩坏学园2,16年10月1.0入坑崩坏3,1.2被玫瑰0.98事件劝退了半个月,1.4出了心心念念的小八，立下游戏不倒陪到老的誓言（我是伞兵）,1.6第一次大型阵营战活动，福神组天下第一,1.7第一个主线boss入驻休伯利安（黑鸭）,1.8前物理辅助之神，神恩颂歌登场,至此开启了“月神黑”宇宙队的一击时代,2.0符华初登场，讯羽装甲的搓招新颖设计成功把在数值化游戏的路上越走越远的崩坏3拉了回来,2.1第一次也是唯一一次的世界boss“贝贝龙”全服讨伐活动,2.1~2.4每次都会出一个符华来保住游戏的act动作游戏招牌,2.5女王降临，第一个律者入驻休伯利安同时把符华长久维持的操作体验全部退了回去。,act游戏再次变成qte游戏,2.7丽塔登场，姬子落幕。仿佛梦回崩2团灭现场,2.9增幅强袭梦回1.0？不，玩具罢了,3.1孤儿院双子登场，希儿记在了小本本上,老深渊永久关闭，零度炸弹成为回忆,3.2希儿带着量子属性杀了出来,3.7元素辅助之神（不算血舞）云墨上仙登场,3.8呆鹅登场，附赠后崩DLC,4.0开始停氪，月卡剩180天,4.4苟到月卡到期并退坑,4.5弃坑一个月又被EVA联动拉了回来,4.6憨符登场，难得找回了一点当初的感觉,看见原神好起来了，觉得崩坏3终于可以跟崩2一样开始养老了。,4.7我是伞兵。,大半夜特地翻了全部版本视频，能记起来的大概就这些了。撑到崩4银河已经不指望了，能不能撑到新的八重樱登场都不确定。[翻白眼]"
"伤心不是一瞬间","男","无IP","168517308","6","hanser","10000","2469","3","珍惜有人骂的评论区吧,等什么时候没人骂了也就差不多了[崩坏3_叹气]"
"fly克西","女","无IP","31059288","6","","10000","2272","","攒不动元宝了，我真的蛮忙的，你们这个设计真的是又臭又长，一个活动持续一个多月快俩月了，你们ch不食人间烟火不玩游戏吗？学生学生没时间，上班上班没时间，还非弄这么长还非要整联机，就很烦很腻歪[辣眼睛]活动道具元宝几十几百的给，奖励几万几万的解锁，你们脑子是不是有丶  ？真的，你们这个游戏，也就是美工和主线能给我一丝希望了，但也别指望我给这个游戏充钱了，我发现如果我只是为了剧情，哪实在没必要。还有就是老生常谈的舰长存在感问题，提到这个问题我可太服了，早年舰长还有存在感，现在呢？我不是反对搞百合，我个人也是个百合厨，但是能不能让舰长有点作用啊？哪怕说帮主角团撮合什么的，明明去年丽塔一直都对舰长有兴趣，到了今年直接把舰长去了，不离谱吗？舰长不出现了，那玩家是啥？见证者也得有个身份吧？给了身份你多少得给点剧情吧？我真的担心，你们，别走向解神者那条路啊[tv_目瞪口呆]"
"青柠味可乐加冰","男","无IP","87849116","6","","10000","1900","","听说要出黑渊白花是月魄专属武器，比月魄毕业武器还强。,。,。,。,。,。,。,。  ,。,。,。,。                                                                                         笑死，根本抽不到月魄"
"神之键-羽渡尘","女","无IP","33573729","6","hanser","10000","1665","","原来我也会冲策划，但是自从不氪之后，觉得策划操作就像小丑一样，原来氪的东西完全可以苦痛保级，每次策划的脑瘫操作都恶心不到我，建议那种被恶心到但是不想弃游的学一下我，停氪就完事，然后攥水看看每次版本有啥自己喜欢的东西，这次鸭鸭我就很喜欢，最后祝大家都出货[doge][doge][doge]"
