"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"Raiden她","女","无IP","4994481","6","崩坏3·天穹流星","10000","8904","7","“我愿化作雷光，以我生命和荣耀起誓，在永夜的黑暗中守护你前行，无论你堕落与否，我都会在你身旁默默守护。”,,难怪……雷律的圣痕会是贝拉，某种程度上，她俩对琪亚娜和女王的心意完全是相通的啊[小电视_哭泣]ps：贝拉西琳贴贴，嗑死我了！琪芽啥时候能甜一会[tv_大哭]"
"时间束流","男","无IP","38624990","6","","10000","2949","","贝拉吃醋（上）,贝拉发火（中）,贝拉扭曲（下）,贝拉特斯白学（上）,贝拉特斯觉醒（中）,贝拉特斯感动（下）,[滑稽][滑稽][滑稽][滑稽]"
"全自动繁星","保密","无IP","396172777","5","","10000","265","","知道为什么你觉得这集阳间吗？                                                                                         ,                                                                                                                                            ,                                                                                                                                       ,                                                                                                                                       ,                                                                                                                                       ,                                                                                                                                       ,                                                  因为你看了东京奥运会开幕式[doge]"
"伏特加の梦","保密","无IP","24505821","6","格兰芬多","10000","4769","","省流大师:, , , , , , , , , ,车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~车车~"
"神州电信","保密","无IP","645612774","5","","10000","12941","","琪亚娜：大姨妈，你能表演一下那个吗？,德丽莎：？,布洛妮娅：封印黑暗力量的超维之杖啊,芽衣：在此显现你真正的力量吧,符华：奇迹之力化为星辰 ,丽塔：光之魔法汇聚吾心,姬子：Dimension Sonata,空中劈叉的清洁工：把你TeRiTeRi掉哟（加上动作）,（此时德丽莎从身后拿出了犹大）,全员：危！！！！,[滑稽][妙啊]"
"星语丶兮寻","保密","无IP","669655527","5","","10000","5741","","贝拉,座右铭：我愿化作雷光，以我的生命与荣耀起誓，在永夜的黑暗中守护你前行，无论你×落与否，我都会在你的身旁默默守护。,学习成绩：SSS+   气质外貌：SSS+,人际关系：SSS+   鳞片××  ：SSS+,经济××  ：SSS+    龙角硬度：SSS+,战斗力：六项全十+，典型的六边形满分模板"
"星6-UR","男","无IP","8345342","6","","10000","6495","","兄弟们，全都向我看齐，我宣布件事：, 。, 。, 。, 。, 。,op和ed的像素画部分是由@蓬莱沙耶 大佬制作的，大家可以顺道关注他[脱单doge]"
"雒錭隻","保密","无IP","164720481","6","崩坏3·天穹流星","10000","182","","头一次知道崩坏兽叫声那么好听[doge]有、心动"
"RuaHD","男","无IP","34866761","6","崩坏3·天穹流星","10000","6472","","火傻打龙31786 开了是吧[藏狐]"
"鍵山雏","保密","无IP","643022","6","星座系列：白羊座","10000","328","7","六边形战士贝拉,攻击面：全属性元素伤害+物理伤害,防御面：自适应元素转换减伤+超厚护盾+高额物理抗性,,可惜遇到了晓月这个爹,很合理[doge]"
