"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"受伤的筱兽","保密","辽宁","89156315","5","","10000","1983","","好消息，目前主线2017年尾已经确定为“大崩坏”发生时间,坏消息，后崩时间线那么就不是百度上的2029年（漫画老杨和虚空万藏穿过星门的时间），后崩一开场不久的时间应该是“2026年4月26日”（女王降临约为2017年1月，2026年4月距离2017年尾≈8年，距离2016年尾天命空港战也可以≈10周年，正好符合文本），所以你2029就算也是年初那你也打了3年啊？你这是开放世界能讲完的文本量吗？"
"斧头的饼","保密","上海","5598397","6","崩坏3·天穹流星","10000","9057","11","谁在苏珊娜登场跳舞那段发的弹幕：赤王连夜下载崩坏三。啊[辣眼睛]笑死我了"
"大法师的图书馆","保密","广西","17869798","6","茶啊二中","10000","1528","9","Da Capo 这歌刷了两天了特别上头啊，发现一些细节特别有趣，大家都知道第一段结束中间有段崩2的登陆音效，但大家有没有发现音乐结束时有一下“叮铃”的一声是不是特别崩3登舰时电梯声音，还有mv里大小琪亚娜相会后，小琪亚娜向着的是地球，大琪亚娜面向的是月球而且还带着地球的极光。[崩坏3·终焉归始_摸头][崩坏3·终焉归始_摸头]"
"求三连","保密","湖南","456059137","5","","10000","826","","黑希是希儿用来保护自己的里人格，那么当希儿能够保护自己的时候，里人格。。。[热]"
"蓦然末央","保密","河北","313778901","5","","10000","1055","","鸭鸭：你虫虫呢,芽衣：你希儿呢,鸭鸭：你龙呢,芽衣：你车呢,,鸭鸭：我家希儿开我车去兜风了[吃瓜]"
"bronya小可爱","保密","湖南","501280883","5","崩坏3·天穹流星","10000","9676","10","给没看过漫画的科普一下重装小兔本来就是希儿的东西[崩坏3·终焉归始_cool]"
"天弃掉的人","男","江苏","484527066","5","崩坏3·天穹流星","10000","2903","11","很多人都在想希儿为什么骑着鸭鸭的摩托，有没有一种可能，重装小兔本来就是希儿的[崩坏学园2_绷不住了]"
"Ausoc","保密","贵州","521072968","5","","10000","134","","只有我是来听音乐的么？"
"果蝇轰","男","上海","8469526","6","","10000","9795","11","PV结尾有点甜哈[崩坏3·终焉归始_渡人]"
"云汐zm","男","江苏","400631096","5","","10000","1820","","摩希摩希？"
"在星铁里等阿魔的阿元","保密","广东","628944344","5","","10000","7","","老实说希儿驾摩托第一眼把我给创到了[笑哭][辣眼睛]"
"观星の白丝","保密","山东","3461581828524658","4","不思议之旅","10000","266","","点开有惊喜[星星眼][doge]"
"我不能再刷b站啊","男","江苏","700029022","5","","10000","13","","这tm是人能想出来的bgm?太强了"
"邪恶千层面","男","新疆","668816923","5","","10000","36","","知道这个声是簌簌老师配的我是真的快笑死哈哈哈哈哈哈簌簌老师真的强能夹成这样"
"极乐鸦","保密","湖南","204067062","6","","10000","20","","虽然不是后崩3但是感觉也没差多少，你做得好啊[崩坏3·终焉归始_燃起来了][崩坏3·终焉归始_燃起来了][崩坏3·终焉归始_燃起来了]"
"九三皇子","保密","山东","357142416","5","","10000","43","","琪亚娜，只要你相信……我就会化作星星，在夜空中守护你。迷茫的时候，就抬头看看星空吧，我愿在哪里，为你照亮整片黑夜，去吧，向前迈出脚步，琪亚娜，你只管大胆前进就好，我会永远祝福你，守望你——老是被你叫做阿姨的我，明明才比现在的你大几岁呐"
"细雪飞舞","保密","广东","583278","6","原神","10000","7","","理想之型：希儿·芙乐艾（芙乐妮卡）,虚数属性物理流血输出角色,专武：理想的彼岸,专属圣痕：米丝忒琳·沙尼亚特,Yuan……分支技：给范围内敌人添加流血状态与层数,大招：召唤听她号令的理型神将，暂停对范围内所有敌人的时空，并造成连续不断的攻击（根据状态时间内连点的普攻/大招按键而增加次数）,同时，芙乐妮卡会发出象征无敌的声音。,[doge][doge][doge]"
"空之律者-律化娜","保密","浙江","183787390","6","原神","10000","1814","","米哈游你在搞一种很新的东西[doge]"
"纯美骑士魑衡","男","广东","1960493038","5","","10000","33","","赤王连夜下载崩坏三，然后感受到了爱莉西雅那纯洁无瑕的魅力加入了我们爱门[doge]"
"黑塔单推协会总负责人","保密","江西","3461569107200206","4","","10000","31","","求求你不要刀黑希，不要刀希儿，求求你了"
"康娜就想当鸽子","男","福建","30014967","6","","10000","2034","","快拿去骗人说是妮露新皮肤[doge][doge]"
"云汐zm","男","江苏","400631096","5","","10000","1820","","摩希摩希？"
"空之律者-律化娜","保密","浙江","183787390","6","原神","10000","1814","","米哈游你在搞一种很新的东西[doge]"
"啖杏花","保密","山东","43969178","6","乃琳Queen","10000","66","","你最好仔细讲讲最后的爱酱环节是什么[崩坏3·终焉归始_指点]"
"崇高道德的赞杵","保密","江苏","431241757","5","","10000","118","","再也不敢违抗。。。。"
"梦灵的轻语","保密","广西","512988520","4","","10000","85","","希儿帅"
"金人武弁","保密","青海","487099263","5","","10000","51","","上了终极区级没受过这罪[微笑]"
"正是因为太无情","男","广东","16804337","6","","10000","75","","黑希怎么了！我问你黑希怎么了！！！！"
