"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"bt保科柊史","保密","江苏","365299408","6","","10000","1387","","大家要记住，现在凯文横竖都是赢，他被主角他们干趴下，是他本身最希望的事，他期待着主角超越他，完成火种计划，这样凯文就赢麻了，人类也赢麻了，相反，如果他把主角她们干趴下了，说明火种计划失败，只能执行圣痕计划，这个对于所有人来说，最保底的一个计划，也是凯文最不想看到的一种情况，但这种情况也是赢，不过赢的惨烈。所以现在凯文横竖都是赢，没有会输一说。当然，如果你只是看他们的实力差距，那我也就不说啥了，你都只爱看这个了，那我说的这些有啥用呢？[微笑]"
"龙游星","保密","贵州","35063413","5","","10000","231","","以下言论均是个人对现在崩坏三情况的个人感想，不参与任何节奏与争论。最近对崩坏三真的很失望。作为一个一开服老闲鱼经验了这么多的起起伏伏，中间虽然因为各种原因退过坑，但都被优秀的服本更新吸引了回来，陆陆续续的在崩坏三中氪了5万左右。我被戏中角色们的性格和经历所吸引，从一开始的圣芙蕾雅到天命总部见证了女王的降临和姬子的最后一课，又在天穹市看到了琪亚娜的自责与成长，回到长空市知晓了芽衣为拯救琪亚娜的决心，中途还看到了绀海组的双向奔赴和共同成长，再到支配剧场的愤怒和绝望与薪炎永燃的传承和希望，都让我与她们共情，之后便是奥托的结局与乐土的谢幕。这些故事虽偶有缺点，但都精彩纷呈，让我感动了许多次不知落了几次泪。可是当剧情来到了月球上时，我便感到了一丝不对劲，感觉没有了以前剧情的优秀，但出于对以前剧情的信任，我认为只是我没有看懂。当真理鸭的立绘和建模出来后，我便感觉崩坏三制作组也许真出了什么事，但我依旧把真理鸭毕业了，因为我依旧喜爱这个游戏。但我对这个游戏的喜爱，随着始源与终焉的角色预告的发布与官方装死的态度一路下滑，直到这次前瞻直播达到零点。游戏的下个版本，给了我一种敷衍的态度，不仅仅是制作组对玩家的敷衍，还有制作组对游戏及角色的敷衍，这种敷衍的态度让我对崩坏三失望到了极致。我认为现在崩坏三的制作组，愧对陪伴了崩坏三6年的玩家，愧对琪亚娜6年以来的成长。仔细思考了很久，现在的崩坏三让我开心不起来也喜爱不起来，它让我失望了很多次（每次都是策划作死），我认为我应该停下来，在这第一部的终章做个告别，让我与崩坏三的缘分就停留在这美好又带点遗憾的结尾。下一个版本应该是我玩崩坏三的最后一个版本，我依旧会把始源和终焉毕业，这之后我便会彻底停止玩崩坏三（融号肯定不会，毕竟花了很多钱）。本来这之前还打算在德莉莎出了新装甲后直接氪满（本人德莉莎厨），但看来是没有机会了。,在这最后说一次永别了，崩坏3！"
"希德卡盖诺暗影","女","广西","491729604","5","2021拜年纪","10000","212","","关于两个终焉对决的部分，我有两个猜想,ㄧ猜是正如直播所说『两个终焉对决』的字面意思，是现文明终焉对战前文明终焉，两方都是完全体,终焉娜是透过第二代月光王座计画合成，再透过操作终焉之茧取得了完整的终焉之力，可能还涉及到真理的五个平行本源,而凯文篡夺的终焉之力是前文明的，也就是揭示『梅比乌斯在生命最后以自杀为代价，骇入终焉内部』这ㄧ伏笔的含义,ㄧ猜是此场面虫虫的终焉之力仍不完整,因为老杨说要人造终焉需要超融合13个律者权能，而这场对决是御三家ㄧ同面对凯文，芽衣和板鸭的权能仍在她们手上,且现文明的约束和侵蚀可能连核心都没留下就便当了，伪神奥托被击败后除了德莉莎的主教加冕服什么都没有留下，侵蚀的所有备份更是全被隔离并完全删除，不可能留下核心,所以如果要约束和侵蚀就只能抠犹大和地藏御魂里的前世代核心下来并用始源之力将其结构改造的和现文明ㄧ致才能来用了( ゜- ゜)つロ,然后透过操作终焉之茧强行卡bug，借用蛇蛇的手笔完成这波操作也不是不行，不过琪亚娜是什么时候进入终焉之茧里，进出几次仍是未知数,蛇蛇自己骇入终焉，除了植入17号外还做了什么，是否有对终焉之茧进行其他什么操作影响两个世代的终焉之力，尚不明确,目前我们仍是雾里看花，剧情最终走向会如何，还是只能等正式上线了,拜托编剧组ㄧ定要划下不说完美至少也要平稳落地的句号啊！"
"瑞穗sama","保密","江西","1503015325","5","","10000","365","","这节奏变的也太快了[藏狐]真就玩家内斗分裂[藏狐]"
"495年的波纹疾走","保密","吉林","25769702","6","至尊戒","10000","57","","要不是鸭鸭有希儿，那她可真是完美符合每次打完仗你俩跑去开房我一个人骑摩托回家的定位了，感觉这么多年了鸭鸭一直是御三家里很可有可无的定位，和虫虫芽衣相比相当于各干各的融不进去，虽然本身一开始三人的目的就不一样不过真的挺可惜的,黄金庭院的动画应该能肯定是另一个世界泡而不是什么又拍电影了吧，挺好，虽然主世界的十三人即将全部落幕，但在另一个世界泡能当个普通人每天好好生活过日子就已经很知足了"
"但是你先别急","保密","新疆","96857355","6","崩坏3·天穹流星","10000","22","","腿环入肉还真是你们的设计啊，难绷[tv_目瞪口呆]太搞笑了，第一次见这么有意思的设计，谢谢崩坏3拓展了我的想象力"
"桐谷和人aki","保密","辽宁","23820161","6","原神","10000","30","","直播间好多小号和云玩家跟风带节奏，这里统一说一下,1.终焉始源动作有一定修改，没有伸懒腰敲木鱼打棒球和芜湖了,2.始源下个版本送的，送的，送的，还送一件圣痕自选，而且始源装备池抽10返5,3.语音也有一定的调整，没有那么轻浮的配音了,4.琪天大圣皮肤修改，改完反正我个人能接受，但谈不上喜欢,5.连携没改（估计是时间不够了）,总体来说，这个版本福利其实是到位的，送了差不多四十发，官方的态度大家也看得到，别让圈外人来这瞎凑热闹，这次真没装死，接下来就看编剧了，好好给第一部一个结局，好好过个年，对大家都好[OK]"
"渺青菓","男","河南","8292634","6","","10000","8","","正好借着kiva骑士踢那个节奏，说说关于角色成长到最后的状态，我能理解那几个staff表达的意思，游侠=内心抑郁，外表强撑坚强。薪炎=内心豁然开朗，外表还是保持坚强成熟。终焉=内心已经如明镜止水，外表想回归轻松一点，结果制作组一下子领悟做了做的都不满意。,就好比kiva男主小渡，开局除了变假面骑士的时候其他时候就是纯社恐+不讨喜，加上红爹人设太好直接让男主非常尴尬。中间也是经历了不小心杀死爱人后自闭破防，后面为了大局强行黑化，和最终决战后心如止水几个阶段。但人家就表现的相对克制，最后男二和女二结婚时男主就是不社恐了大大方方的拉琴演奏，也没说直接变得和红爹一样老不正经的[笑哭]，所以说“程度”很重要，现在终焉这个人设就属于“用力过猛”"
"千律0002","保密","河南","397007282","5","","10000","10","10","这次节奏似曾相识，话术都没咋变[思考]"
"希儿的小宠猫","保密","广东","147973491","6","泠鸢yousa","10000","159","","我是不明白，为啥还有那么多人去洗，这次设计跟剧情完全不符，我们才会那么大的抗议。,实在无法理解的，我举个简单的例子，如果有人从二战开始经历成长（地点华夏），在二战期间经历很多生死离别，甚至有那么几次都与死亡擦身而过，然后到二战快结尾的时候这个人突然对着整个国家的抗战人员说这二战打的跟玩似的，你接受吗？,还有那些说我们这些意见大的连陪伴六年都没有的，那么请问玩过触摸系统吗，没玩过就别乱扣帽子，谢谢"
