"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"雾末辰","男","云南","327476588","6","明日方舟","10000","5280","","很多人都有两面性，但像莱伊拉这样分的如此明显的还真是少见，清醒时的她因为学业压力而顾虑重重，梦游时反而思路清晰起来，抛下了自我怀疑的多余情感做出了不少成果,但这只是理想状态能找到一个明确的目标已经难能可贵，心无旁骛地行动就更加困难,所以趁着人生还很简单的时候，尽情去做自己想做的事情吧，毕竟年纪大了后，就要面对更复杂的东西了"
"伶伶曲","女","福建","90857212","5","至尊戒","10000","600","","猫猫上位，钟离下位，只是说盾，一命全体盾比猫猫强，比二命钟离差，但是她是四星，没钟离可以去捞一只，零命就行，但是前提是你大保底刚刚完了，去捞30-40发不亏。"
"歐氣","保密","日本","48253719","6","国民老公带回家","10000","667","","莱依拉外观不管怎么看都像法师，感觉给她设计成单手剑角色纯粹就是为了避开讨龙金箔这种万金油武器，正好又是吃生命值的角色[笑哭]"
"diueci","保密","浙江","28736657","5","一周年纪念装扮","10000","5027","","抽完了，怕大家不知道，我提醒大家一下，莱依拉是冰系的护盾，如果你抽到了火系的护盾，那不是莱依拉，还有公子是雷系单手剑角色，如果你抽到了水系弓箭手，那么不用怀疑你一定歪了！[嘘声][嘘声][嘘声]"
"DDDecent","保密","上海","456098494","6","","10000","3117","","今天问卷调查我来提醒大家：圣遗物预设，主角大世界元素快捷切换，小道具轮盘切换[脱单doge]"
"E-Kever","男","广东","663027153","5","异常生物","10000","6611","","当你看到这条信息的时候就说明纳西妲池子已经结束了，下次复刻再见，我的小吉祥草王[大哭][大哭]"
"20年职业枪手","保密","江西","415591337","5","暮光幻影","10000","14831","","刚从卡池走出来，抽了80抽，歪的提那里，一个莱伊拉没出，托马干满命了。陌生人能给我个拥抱吗？[难过]"
"园神的乌托邦","保密","上海","42880066","5","","10000","1292","","我突然有一个大胆的想法莱依拉是画星图的，那她会不会通过太阳以及个各恒星作为标注发送宇宙中的某个具体坐标位置[doge]"
"友冰凌","保密","河南","243698800","6","","10000","154","","莱依拉开盾能睡很久[tv_笑哭]，只要别动方向键"
"丨帕洛斯丨","保密","北京","15468880","6","","10000","208","","各位真的别熬夜了   熬太多会有以下六个严重的后果， 我就一直引以为戒 没熬一次夜  ,1:经常神智不清, 2.记忆力衰退  ,3:记忆力衰退 , 9.体虚无力   ,1:神智不清 经常那种  ,4:记忆力衰退  ,5:    失眠多梦,8.头昏心悸,2:记忆力下降,4.注意力不集中神志不清,等等等等，总之这两个熬夜的后果一定要记住  不要再熬夜了[doge]"
"星-_空-_","男","河南","1297263966","4","","10000","5350","","原宝，今天拍照时候有3个深渊法师欺负我qwq,害我损失一个煎蛋啊qwq"
"BV1134y1o7hi有惊喜","保密","重庆","486106105","5","嘉然今天吃什么","10000","875","","好可惜这个角色不叫莱拉,这样我在莱拉进up池时，抽卡时大喊莱依拉，她一定会对我说tm莱拉，然后我就抽到莱拉了[妙啊]"
"wenliaia","女","江苏","26585339","6","精灵王","10000","237","","人在八重堂，刚抽完卡，八重挺强的，很漂亮的法器角色，就是不知道为什么打的是水伤，还会遁地，全身上下只有一摩拉。[难过]"
"影之侍","男","河北","14075464","6","三周年恋曲","10000","1131","10","迷迷糊糊，体力很差，稍微运动过头，就精疲力尽,累了睡着了就开始梦游，然后切换成另一种性格,hso[妙啊]"
"祝月望纸鸢","保密","河北","474313356","5","","10000","4538","","卡池一开，就有人抽，有人抽，就有人歪。有人歪，就有人哭。,哭的人是我，更伤心了[崩坏3·光辉矢愿_不可以看]"
"生化环材","男","山东","32934057","6","","10000","876","","『论文作业一夜速成』，莱依拉你带我走吧[大哭]"
"远牙","女","河北","297924972","6","","10000","280","","抽卡回来了，八重挺好用的，冰系奶。小鹿也挺好用的，又可以给自己套火盾又可以套冰盾。谢谢你原宝[小A和小B_喝茶]"
"風邪の目","保密","河南","9040725","6","","10000","186","","三个四星原本只有托马，抽了70之后还是只有托马[点赞]"
"有了芙芙就有了一切","男","福建","477210365","5","","10000","249","","今天是我在提瓦特过的第一个生日，很开心[给心心]"
"中国平安","保密","广东","651410600","6","","10000","1799","","莱依拉技能:希望睡眠平安[保佑]"
"wenliaia","女","江苏","26585339","6","精灵王","10000","237","","人在八重堂，刚抽完卡，八重挺强的，很漂亮的法器角色，就是不知道为什么打的是水伤，还会遁地，全身上下只有一摩拉。[难过]"
"何以遠方","男","湖北","108466318","5","","10000","255","","她是精灵耳！！！[doge]目前出现的有精灵耳的就可莉、草神、公鸡，都是萝莉体型（可莉妈未露面论外），我开始怀疑神之“心”不是失误[傲娇]"
"杹Karinn","男","湖北","23695451","6","","10000","31","","120抽一只莱依菈！出了12个托马！5只小鹿！米哈游！！！！！！！！！！！！！！！！！！！！！！"
"冥阳_","保密","福建","407526217","5","2233幻星集","10000","31","","我抽出金光了，但是没看到神子，但是我的莫娜大招加了3级，你有什么头绪吗？[思考]"
"有了芙芙就有了一切","男","福建","477210365","5","","10000","249","","今天是我在提瓦特过的第一个生日，很开心[给心心]"
"C丨DS","男","山东","1024324861","5","EveOneCat2","10000","68","4","大家抽到托马就停手吧，这个卡池的水很深，后面还得抽散兵呢，不至于为了一个四星。。。[原神_躺平]"
"風邪の目","保密","河南","9040725","6","","10000","186","","三个四星原本只有托马，抽了70之后还是只有托马[点赞]"
"一般路过萨科塔狙击手","保密","四川","694769157","5","","10000","28","","莱依拉完美戳我XP上了，打不起精神的小迷糊，反应很慢，呆呆的，简直太可爱了[脱单doge]"
"吃甜軟糖兒1_30-1-0","保密","广东","447385326","6","","10000","306","","我已经想好配队了，就叫秀知园女生组[doge]：烟绯+莫娜+莱依拉+七七（跟辉夜同日配的派蒙没法进队，那就选用同中配的七七[妙啊]）"
"风伦者","保密","浙江","34678757","5","","10000","27","","元素战技：科目三 睡觉,元素爆发：模拟灯光考试,[doge]"
"友冰凌","保密","河南","243698800","6","","10000","154","","莱依拉开盾能睡很久[tv_笑哭]，只要别动方向键"
"哔狸叭拉","保密","福建","353020632","5","汉化日记","10000","26","","这池子到底还有没有莱依拉[生气]，50多发扔下去，托马从1命到满命，捅了托马窝了[囧][囧][囧]"
