"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"季知绪","保密","山东","38765452","6","","10000","44801","","卡芙卡叫刃是阿刃，所以叫萨姆是不是叫阿萨姆"
"落樱梦","保密","山西","4098366","6","","10000","20539","","最后的星核猎手全家福这是不是实锤黑猫就是艾利欧了,就是不是艾利欧，也是艾利欧的化身/使魔了"
"再见丶夕阳下的理想","保密","湖北","40102944","6","初音未来13周年","10000","19839","","刚刚看了一眼萨姆的cv，好稀有的姓氏啊[笑哭]"
"请勿输入法外昵称","保密","陕西","13456457","6","","10000","16908","","woc那是萨姆吗？好帅！,铁道的世界观属实是有意思，因为十分庞大，所以人和群体的立场也十分丰富……星核猎手或许挑起了许多事端不可否认，但从另一种角度来讲未免不是为另一些立场上的人推波助澜……好坏不能轻易评判。,还有，星核原来有这么多种存在形式的吗？它的本质到底是什么？[哦呼]"
"扶摇直上银河系","保密","安徽","379746194","5","","10000","14545","","原神：我要开水下了,星铁：让我先开,原神：我要开始审判罪人了,星铁：让我先审,原神：我要开枫丹了,星铁：正好，我月底开丹枫[doge]"
"只吃素的熊","保密","江苏","11743728","6","","10000","13765","","所以说星核带来的并不只有毁灭？还有很多有用的功能？支撑很多星球运行？"
"哲学卿","男","四川","107355886","6","","10000","13525","","萨姆终于有形象了……我一直以为萨姆是史瓦罗那种的沉默系傻大黑粗老大哥，没想到是这个造型和这个嗓音[笑哭]"
"傾月语","保密","浙江","502229710","5","","10000","12593","","最后出现了四人一猫，星河猎手也是五个人组成的，机器人是萨姆，黑猫在卡夫卡的立绘也出现过，所以那只黑猫真的是艾利欧[思考]"
"抹茶味の小粽子","保密","湖北","151475195","6","","10000","11778","","帕姆是个机器人？还有西装刃，还有特攻服银狼好好看[星星眼][星星眼][星星眼]"
"蒙小沂","保密","广东","1525038973","4","","10000","10599","","所以星核猎手抓的星核是那些在各个星球造成混乱的那种？像卡芙卡故乡天衣五一样吗[思考]"
"Null星河","保密","广东","306309584","5","EveOneCat2","10000","8270","","其实在我的刻板印象里，总感觉萨姆应该是那种性格很好很爱笑的大汉一类的，之前看萨姆和银狼玩阿刃的手机就有这种感觉，而且总感觉星核猎手里边确实得有这样一个人才显得更完整之类的（？）没想到好像是个机器人，不过这也算符合我的感觉了"
